Time, PumpCycle, T_Pump1 [C], T_Pump2 [C], T_PCB [C], T_Case [C], I_Pump1 [A], I_Pump2 [A], V_Bat, Flow [SLM], BEMF_1, Pump1_PWM, BEMF_2, Pump2_PWM
 00:00:05,1,23.83,23.83,24.27,0.00,219.78,212.45,15.49,0.00,6.64,546,6.77,542

 00:00:10,1,24.52,24.42,24.33,0.00,241.76,249.08,15.49,259.36,7.04,568,7.08,563

 00:00:15,1,24.72,24.49,24.37,0.00,263.74,271.06,15.48,259.36,7.24,584,7.25,579

 00:00:20,1,24.66,24.56,24.39,0.00,271.06,285.71,15.48,259.36,7.39,596,7.40,590

 00:00:25,1,24.92,24.70,24.42,0.00,293.04,300.37,15.47,259.36,7.45,606,7.53,597

 00:00:30,1,25.00,25.05,24.44,0.00,300.37,315.02,15.46,259.36,7.50,614,7.56,604

 00:00:35,1,25.19,25.06,24.46,0.00,307.69,315.02,15.46,259.36,7.55,621,7.62,609

 00:00:40,1,25.18,25.09,24.48,0.00,307.69,322.34,15.46,259.36,7.63,626,7.58,615

 00:00:45,1,25.19,25.15,24.51,0.00,329.67,337.00,15.46,259.36,7.72,628,7.66,619

 00:00:50,1,25.43,25.25,24.54,0.00,337.00,337.00,15.45,259.36,7.72,630,7.71,621

 00:00:55,1,25.38,25.35,24.57,0.00,322.34,337.00,15.45,259.36,7.71,632,7.69,624

 00:01:00,1,25.56,25.45,24.59,0.00,329.67,344.32,15.44,259.36,7.62,637,7.77,624

 00:01:05,1,25.56,25.49,24.62,0.00,344.32,344.32,15.44,259.36,7.80,637,7.77,625

 00:01:10,1,25.79,25.80,24.65,0.00,337.00,344.32,15.45,259.36,7.76,638,7.76,626

 00:01:15,1,25.75,25.67,24.69,0.00,337.00,344.32,15.44,259.36,7.78,638,7.68,629

 00:01:20,1,26.06,25.92,24.73,0.00,344.32,344.32,15.45,259.36,7.81,637,7.82,628

 00:01:25,1,26.31,25.95,24.76,0.00,337.00,344.32,15.45,259.36,7.79,637,7.73,629

 00:01:30,1,26.39,26.11,24.80,0.00,351.65,351.65,15.44,259.36,7.79,637,7.78,629

 00:01:35,1,26.54,26.20,24.84,0.00,344.32,344.32,15.44,259.36,7.79,637,7.75,630

 00:01:40,1,26.65,26.26,24.87,0.00,337.00,344.32,15.44,259.36,7.76,638,7.77,630

 00:01:45,1,26.82,26.42,24.90,0.00,358.97,351.65,15.44,259.36,7.79,638,7.71,632

 00:01:50,1,26.86,26.47,24.92,0.00,351.65,351.65,15.44,259.36,7.78,638,7.78,632

 00:01:55,1,27.02,26.56,24.96,0.00,351.65,344.32,15.45,259.36,7.72,640,7.82,631

 00:02:00,1,27.04,26.78,25.00,0.00,344.32,351.65,15.44,259.36,7.80,639,7.70,633

 00:02:05,1,27.25,26.77,25.03,0.00,351.65,351.65,15.44,259.36,7.79,639,7.77,633

 00:02:10,1,27.34,26.90,25.06,0.00,358.97,344.32,15.44,259.36,7.73,641,7.75,634

 00:02:15,1,27.64,26.99,25.09,0.00,358.97,351.65,15.44,259.36,7.82,640,7.79,634

 00:02:20,1,27.80,27.17,25.12,0.00,358.97,351.65,15.44,259.36,7.74,641,7.78,634

 00:02:25,1,28.03,27.38,25.14,0.00,358.97,351.65,15.43,259.36,7.76,642,7.70,636

 00:02:30,1,28.00,27.24,25.18,0.00,358.97,351.65,15.43,259.36,7.76,643,7.69,639

 00:02:35,1,28.01,27.18,25.21,0.00,373.63,358.97,15.43,259.36,7.79,643,7.78,639

 00:02:40,1,28.02,27.52,25.24,0.00,373.63,358.97,15.44,259.36,7.79,643,7.86,637

 00:02:45,1,28.65,27.69,25.27,0.00,358.97,358.97,15.43,259.36,7.81,642,7.73,639

 00:02:50,1,28.33,27.35,25.30,0.00,373.63,358.97,15.44,259.36,7.79,642,7.79,639

 00:02:55,1,28.36,27.55,25.33,0.00,366.30,358.97,15.44,259.36,7.84,640,7.75,640

 00:03:00,1,28.09,27.49,25.35,0.00,366.30,358.97,15.43,259.36,7.83,639,7.80,640

 00:06:05,2,28.74,28.06,27.15,0.00,373.63,358.97,15.44,259.36,7.82,638,7.79,640

 00:06:10,2,28.92,28.32,27.14,0.00,373.63,358.97,15.44,259.36,7.77,638,7.84,638

 00:06:15,2,28.74,27.85,27.11,0.00,358.97,351.65,15.43,259.36,7.75,639,7.71,640

 00:06:20,2,28.76,27.92,27.09,0.00,366.30,351.65,15.43,259.36,7.79,639,7.74,641

 00:06:25,2,28.97,28.41,27.06,0.00,366.30,351.65,15.43,259.36,7.76,640,7.72,643

 00:06:30,2,29.04,28.43,27.04,0.00,366.30,358.97,15.43,259.36,7.85,638,7.79,643

 00:06:35,2,29.44,28.97,27.02,0.00,373.63,358.97,15.43,259.36,7.76,639,7.83,642

 00:06:40,2,29.20,28.85,27.00,0.00,366.30,351.65,15.43,259.36,7.76,640,7.80,642

 00:06:45,2,29.03,28.71,26.99,0.00,373.63,358.97,15.44,259.36,7.78,640,7.87,639

 00:06:50,2,29.09,28.01,26.97,0.00,373.63,358.97,15.43,259.36,7.78,640,7.70,641

 00:06:55,2,29.16,28.49,26.96,0.00,380.95,358.97,15.43,259.36,7.81,639,7.73,643

 00:07:00,2,29.61,29.25,26.95,0.00,380.95,358.97,15.43,259.36,7.73,641,7.83,642

 00:07:05,2,29.31,28.57,26.94,0.00,373.63,351.65,15.42,259.36,7.77,641,7.82,641

 00:07:10,2,29.34,28.50,26.93,0.00,366.30,351.65,15.42,259.36,7.75,642,7.71,643

 00:07:15,2,29.45,28.74,26.93,0.00,380.95,358.97,15.42,259.36,7.76,643,7.77,643

 00:07:20,2,29.49,28.77,26.91,0.00,373.63,358.97,15.42,259.36,7.79,643,7.81,642

 00:07:25,2,29.71,28.68,26.91,0.00,366.30,358.97,15.43,259.36,7.80,643,7.75,643

 00:07:30,2,29.56,28.88,26.91,0.00,373.63,358.97,15.42,259.36,7.80,642,7.83,642

 00:07:35,2,29.74,29.06,26.90,0.00,373.63,358.97,15.42,259.36,7.77,642,7.68,645

 00:07:40,2,30.13,29.79,26.89,0.00,373.63,351.65,15.42,259.36,7.76,643,7.75,646

 00:07:45,2,30.31,29.74,26.89,0.00,373.63,366.30,15.42,259.36,7.79,643,7.72,648

 00:07:50,2,30.76,30.46,26.89,0.00,380.95,358.97,15.42,259.36,7.75,644,7.84,646

 00:07:55,2,30.29,30.12,26.88,0.00,388.28,358.97,15.42,259.36,7.83,643,7.78,646

 00:08:00,2,30.64,30.31,26.88,0.00,380.95,366.30,15.42,259.36,7.81,642,7.69,649

 00:08:05,2,31.35,30.71,26.88,0.00,388.28,351.65,15.42,259.36,7.73,644,7.84,647

 00:08:10,2,30.95,30.61,26.87,0.00,380.95,358.97,15.42,259.36,7.77,644,7.78,647

 00:08:15,2,31.04,30.54,26.86,0.00,380.95,358.97,15.41,259.36,7.77,644,7.70,650

 00:08:20,2,31.29,30.84,26.87,0.00,395.60,358.97,15.41,259.36,7.82,643,7.72,652

 00:08:25,2,31.62,30.93,26.87,0.00,395.60,358.97,15.41,259.36,7.81,642,7.77,652

 00:08:30,2,31.67,30.97,26.87,0.00,395.60,366.30,15.41,259.36,7.77,642,7.79,652

 00:08:35,2,32.10,31.02,26.87,0.00,388.28,358.97,15.42,259.36,7.77,642,7.73,653

 00:08:40,2,31.68,31.03,26.88,0.00,395.60,358.97,15.41,259.36,7.78,642,7.79,653

 00:08:45,2,31.80,31.03,26.88,0.00,402.93,366.30,15.42,259.36,7.78,642,7.84,651

 00:08:50,2,32.16,31.36,26.88,0.00,395.60,351.65,15.42,259.36,7.73,644,7.83,650

 00:08:55,2,31.94,31.61,26.88,0.00,402.93,358.97,15.41,259.36,7.79,644,7.77,650

 00:09:00,2,32.16,31.71,26.88,0.00,395.60,366.30,15.42,259.36,7.77,644,7.76,651

 00:12:05,3,32.36,31.85,28.01,0.00,395.60,366.30,15.42,259.36,7.83,643,7.86,649

 00:12:10,3,32.23,31.66,27.99,0.00,388.28,358.97,15.42,259.36,7.79,643,7.81,648

 00:12:15,3,32.15,31.73,27.94,0.00,395.60,358.97,15.42,259.36,7.72,645,7.78,648

 00:12:20,3,31.63,31.24,27.91,0.00,395.60,366.30,15.42,259.36,7.81,644,7.75,649

 00:12:25,3,32.00,31.79,27.88,0.00,395.60,358.97,15.42,259.36,7.72,646,7.78,649

 00:12:30,3,31.84,31.45,27.85,0.00,402.93,366.30,15.42,259.36,7.76,647,7.77,649

 00:12:35,3,31.65,31.10,27.82,0.00,395.60,366.30,15.41,259.36,7.85,645,7.75,650

 00:12:40,3,32.30,31.71,27.80,0.00,402.93,358.97,15.41,259.36,7.74,646,7.80,650

 00:12:45,3,31.99,31.72,27.78,0.00,402.93,366.30,15.42,259.36,7.74,647,7.81,649

 00:12:50,3,31.81,31.58,27.76,0.00,388.28,358.97,15.42,259.36,7.80,646,7.71,651

 00:12:55,3,32.51,32.07,27.75,0.00,395.60,366.30,15.42,259.36,7.74,647,7.81,650

 00:13:00,3,32.14,31.56,27.72,0.00,395.60,366.30,15.42,259.36,7.79,647,7.83,649

 00:13:05,3,32.06,31.63,27.71,0.00,388.28,366.30,15.41,259.36,7.82,646,7.71,651

 00:13:10,3,32.67,32.24,27.70,0.00,395.60,373.63,15.41,259.36,7.80,645,7.74,652

 00:13:15,3,32.85,32.39,27.69,0.00,395.60,366.30,15.42,259.36,7.79,645,7.76,653

 00:13:20,3,33.00,32.41,27.68,0.00,410.26,366.30,15.41,259.36,7.78,645,7.76,654

 00:13:25,3,33.10,32.44,27.67,0.00,410.26,358.97,15.42,259.36,7.78,645,7.83,653

 00:13:30,3,33.26,32.76,27.66,0.00,402.93,366.30,15.41,259.36,7.75,646,7.69,656

 00:13:35,3,33.36,32.67,27.65,0.00,402.93,366.30,15.42,259.36,7.77,646,7.79,656

 00:13:40,3,33.36,32.92,27.63,0.00,410.26,366.30,15.41,259.36,7.73,648,7.79,656

 00:13:45,3,33.24,33.03,27.61,0.00,402.93,373.63,15.41,259.36,7.78,648,7.75,657

 00:13:50,3,33.53,32.89,27.60,0.00,402.93,366.30,15.40,259.36,7.81,647,7.70,659

 00:13:55,3,33.59,33.05,27.59,0.00,402.93,366.30,15.40,259.36,7.82,646,7.73,661

 00:14:00,3,33.75,32.99,27.58,0.00,410.26,358.97,15.42,259.36,7.72,648,7.74,662

 00:14:05,3,33.85,33.19,27.57,0.00,410.26,366.30,15.41,259.36,7.81,647,7.78,662

 00:14:10,3,33.79,33.31,27.57,0.00,410.26,373.63,15.41,259.36,7.78,647,7.81,661

 00:14:15,3,33.97,33.28,27.57,0.00,424.91,366.30,15.41,259.36,7.73,649,7.81,660

 00:14:20,3,34.03,33.59,27.56,0.00,417.58,373.63,15.41,259.36,7.80,648,7.79,660

 00:14:25,3,34.10,33.56,27.56,0.00,424.91,373.63,15.41,259.36,7.78,648,7.78,660

 00:14:30,3,34.17,33.66,27.55,0.00,410.26,366.30,15.41,259.36,7.77,648,7.73,662

 00:14:35,3,34.30,33.78,27.55,0.00,417.58,373.63,15.41,259.36,7.75,649,7.85,660

 00:14:40,3,34.33,33.87,27.55,0.00,424.91,373.63,15.41,259.36,7.77,649,7.81,659

 00:14:45,3,34.28,34.06,27.55,0.00,417.58,366.30,15.41,259.36,7.75,650,7.85,657

 00:14:50,3,34.33,34.23,27.54,0.00,410.26,373.63,15.41,259.36,7.79,650,7.74,658

 00:14:55,3,34.60,34.30,27.54,0.00,424.91,373.63,15.41,259.36,7.76,651,7.82,657

 00:15:00,3,34.50,34.40,27.54,0.00,410.26,380.95,15.41,259.36,7.85,649,7.69,660

 00:18:00,4,34.47,34.05,28.54,0.00,410.26,373.63,15.41,259.36,7.82,648,7.90,656

 00:18:05,4,34.25,34.13,28.55,0.00,402.93,358.97,15.42,259.36,7.80,647,7.85,654

 00:18:10,4,34.18,33.85,28.53,0.00,402.93,366.30,15.41,259.36,7.81,646,7.83,652

 00:18:15,4,34.23,33.85,28.49,0.00,402.93,358.97,15.41,259.36,7.76,647,7.70,655

 00:18:20,4,34.01,33.78,28.44,0.00,410.26,366.30,15.42,259.36,7.78,647,7.84,653

 00:18:25,4,34.11,33.84,28.40,0.00,402.93,366.30,15.41,259.36,7.81,646,7.72,655

 00:18:30,4,34.18,33.74,28.37,0.00,410.26,366.30,15.41,259.36,7.83,645,7.77,655

 00:18:35,4,34.32,33.82,28.34,0.00,402.93,366.30,15.41,259.36,7.75,646,7.70,657

 00:18:40,4,34.50,33.78,28.31,0.00,410.26,366.30,15.41,259.36,7.76,647,7.85,655

 00:18:45,4,34.42,34.11,28.28,0.00,402.93,366.30,15.41,259.36,7.77,647,7.69,658

 00:18:50,4,34.47,33.97,28.26,0.00,410.26,373.63,15.41,259.36,7.79,647,7.77,658

 00:18:55,4,34.46,34.21,28.23,0.00,417.58,373.63,15.41,259.36,7.81,646,7.74,659

 00:19:00,4,34.52,34.00,28.21,0.00,417.58,366.30,15.41,259.36,7.75,647,7.81,658

 00:19:05,4,34.49,34.10,28.18,0.00,410.26,373.63,15.41,259.36,7.78,647,7.69,661

 00:19:10,4,34.66,33.97,28.16,0.00,417.58,373.63,15.41,259.36,7.79,647,7.80,660

 00:19:15,4,34.76,34.09,28.14,0.00,410.26,366.30,15.41,259.36,7.79,647,7.72,662

 00:19:20,4,34.78,34.26,28.13,0.00,424.91,366.30,15.41,259.36,7.73,648,7.85,660

 00:19:25,4,34.93,34.43,28.11,0.00,410.26,366.30,15.41,259.36,7.73,649,7.71,662

 00:19:30,4,34.88,34.36,28.10,0.00,410.26,373.63,15.41,259.36,7.80,648,7.72,664

 00:19:35,4,34.96,34.48,28.08,0.00,424.91,373.63,15.40,259.36,7.77,648,7.81,663

 00:19:40,4,34.89,34.62,28.06,0.00,417.58,366.30,15.41,259.36,7.73,650,7.73,665

 00:19:45,4,34.97,34.61,28.04,0.00,432.23,373.63,15.40,259.36,7.83,649,7.81,664

 00:19:50,4,35.11,34.68,28.02,0.00,417.58,366.30,15.41,259.36,7.74,650,7.82,663

 00:19:55,4,35.04,34.81,28.01,0.00,424.91,373.63,15.41,259.36,7.77,650,7.71,665

 00:20:00,4,35.20,34.77,28.00,0.00,424.91,373.63,15.40,259.36,7.82,649,7.81,664

 00:20:05,4,35.22,35.03,27.99,0.00,432.23,373.63,15.41,259.36,7.77,650,7.85,662

 00:20:10,4,35.29,35.31,27.98,0.00,417.58,380.95,15.40,259.36,7.79,650,7.69,665

 00:20:15,4,35.49,35.07,27.97,0.00,432.23,380.95,15.41,259.36,7.80,649,7.77,665

 00:20:20,4,35.47,35.29,27.95,0.00,424.91,366.30,15.40,259.36,7.73,650,7.72,667

 00:20:25,4,35.63,35.18,27.94,0.00,424.91,373.63,15.41,259.36,7.75,651,7.79,667

 00:20:30,4,35.62,35.42,27.93,0.00,439.56,380.95,15.41,259.36,7.78,651,7.84,665

 00:20:35,4,35.85,35.50,27.92,0.00,424.91,380.95,15.40,259.36,7.73,653,7.80,664

 00:20:40,4,35.88,35.82,27.91,0.00,424.91,380.95,15.40,259.36,7.82,652,7.81,663

 00:20:45,4,35.91,35.89,27.89,0.00,417.58,373.63,15.41,259.36,7.75,653,7.72,665

 00:20:50,4,35.94,35.96,27.88,0.00,424.91,380.95,15.40,259.36,7.81,652,7.72,667

 00:20:55,4,36.14,35.74,27.85,0.00,432.23,380.95,15.41,259.36,7.82,651,7.85,665

 00:21:00,4,36.10,35.64,27.84,0.00,424.91,380.95,15.40,259.36,7.78,651,7.77,665

 00:24:05,5,35.60,35.38,28.77,0.00,402.93,373.63,15.41,259.36,7.83,650,7.80,664

 00:24:10,5,35.49,35.18,28.74,0.00,410.26,380.95,15.41,259.36,7.81,649,7.79,664

 00:24:15,5,35.64,35.08,28.70,0.00,417.58,373.63,15.41,259.36,7.78,649,7.85,662

 00:24:20,5,35.58,35.28,28.66,0.00,410.26,373.63,15.40,259.36,7.81,648,7.81,661

 00:24:25,5,35.53,35.13,28.61,0.00,417.58,373.63,15.40,259.36,7.76,649,7.77,661

 00:24:30,5,35.63,35.29,28.57,0.00,410.26,380.95,15.41,259.36,7.79,649,7.81,660

 00:24:35,5,35.58,35.06,28.53,0.00,417.58,380.95,15.41,259.36,7.77,649,7.80,660

 00:24:40,5,35.60,35.39,28.49,0.00,424.91,373.63,15.40,259.36,7.73,651,7.74,661

 00:24:45,5,35.65,35.37,28.45,0.00,417.58,380.95,15.40,259.36,7.77,651,7.73,663

 00:24:50,5,35.57,35.24,28.42,0.00,417.58,380.95,15.41,259.36,7.73,653,7.73,665

 00:24:55,5,35.64,35.35,28.38,0.00,432.23,380.95,15.41,259.36,7.80,652,7.88,662

 00:25:00,5,35.79,35.32,28.36,0.00,417.58,380.95,15.41,259.36,7.79,652,7.75,663

 00:25:05,5,35.84,35.46,28.34,0.00,417.58,380.95,15.40,259.36,7.79,652,7.82,662

 00:25:10,5,35.81,35.58,28.31,0.00,417.58,373.63,15.40,259.36,7.77,652,7.77,662

 00:25:15,5,35.77,35.58,28.29,0.00,424.91,380.95,15.40,259.36,7.80,652,7.82,661

 00:25:20,5,36.10,35.51,28.26,0.00,417.58,380.95,15.41,259.36,7.79,652,7.68,664

 00:25:25,5,36.10,35.51,28.23,0.00,432.23,380.95,15.41,259.36,7.78,652,7.85,662

 00:25:30,5,36.06,35.53,28.19,0.00,410.26,380.95,15.41,259.36,7.81,651,7.80,662

 00:25:35,5,35.98,35.45,28.16,0.00,410.26,380.95,15.41,259.36,7.77,651,7.69,665

 00:25:40,5,36.15,35.34,28.11,0.00,432.23,380.95,15.40,259.36,7.76,652,7.77,666

 00:25:45,5,36.01,35.32,28.10,0.00,432.23,380.95,15.40,259.36,7.75,653,7.78,666

 00:25:50,5,36.21,35.49,28.05,0.00,424.91,380.95,15.40,259.36,7.83,652,7.72,668

 00:25:55,5,36.21,35.21,28.03,0.00,439.56,373.63,15.40,259.36,7.72,654,7.86,666

 00:26:00,5,36.31,35.62,28.02,0.00,424.91,380.95,15.41,259.36,7.81,653,7.82,665

 00:26:05,5,36.46,35.82,28.01,0.00,432.23,380.95,15.41,259.36,7.72,655,7.83,664

 00:26:10,5,36.44,36.07,28.00,0.00,432.23,388.28,15.40,259.36,7.81,654,7.84,662

 00:26:15,5,36.64,36.23,27.98,0.00,417.58,388.28,15.40,259.36,7.81,653,7.74,663

 00:26:20,5,36.63,36.23,27.97,0.00,424.91,380.95,15.41,259.36,7.77,653,7.83,662

 00:26:25,5,36.70,36.52,27.96,0.00,417.58,380.95,15.41,259.36,7.74,654,7.71,664

 00:26:30,5,36.69,36.56,27.95,0.00,424.91,388.28,15.41,259.36,7.81,653,7.69,667

 00:26:35,5,36.90,36.34,27.94,0.00,432.23,380.95,15.40,259.36,7.71,655,7.71,669

 00:26:40,5,36.70,36.70,27.94,0.00,432.23,380.95,15.41,259.36,7.79,655,7.84,667

 00:26:45,5,36.84,36.70,27.92,0.00,432.23,388.28,15.40,259.36,7.84,653,7.85,665

 00:26:50,5,36.86,36.97,27.91,0.00,432.23,380.95,15.40,259.36,7.78,653,7.83,664

 00:26:55,5,37.06,36.95,27.90,0.00,432.23,380.95,15.40,259.36,7.76,654,7.74,665

 00:27:00,5,37.10,37.00,27.89,0.00,432.23,388.28,15.40,259.36,7.74,655,7.75,666

 00:30:00,6,36.80,36.64,28.84,0.00,417.58,373.63,15.41,259.36,7.81,654,7.87,664

 00:30:05,6,36.57,36.62,28.85,0.00,410.26,373.63,15.41,259.36,7.83,653,7.84,662

 00:30:10,6,36.63,36.65,28.82,0.00,402.93,380.95,15.41,259.36,7.84,651,8.01,655

 00:30:15,6,36.16,36.34,28.77,0.00,380.95,380.95,15.41,259.36,7.84,649,7.88,652

 00:30:20,6,36.00,36.24,28.73,0.00,380.95,380.95,15.41,259.36,7.80,648,7.91,648

 00:30:25,6,35.64,35.45,28.68,0.00,366.30,366.30,15.41,259.36,7.70,651,7.82,647

 00:30:30,6,36.45,35.69,28.64,0.00,366.30,380.95,15.41,259.36,7.80,651,7.77,647

 00:30:35,6,36.63,35.54,28.60,0.00,366.30,380.95,15.42,259.36,7.77,651,7.80,646

 00:30:40,6,36.71,35.75,28.57,0.00,373.63,380.95,15.41,259.36,7.75,652,7.78,646

 00:30:45,6,36.84,35.99,28.54,0.00,373.63,380.95,15.42,259.36,7.76,653,7.81,645

 00:30:50,6,36.96,36.12,28.50,0.00,366.30,380.95,15.41,259.36,7.82,652,7.72,647

 00:30:55,6,36.71,35.86,28.47,0.00,380.95,380.95,15.41,259.36,7.78,652,7.85,645

 00:31:00,6,36.88,36.26,28.44,0.00,366.30,373.63,15.41,259.36,7.75,653,7.74,646

 00:31:05,6,36.87,36.43,28.40,0.00,380.95,380.95,15.41,259.36,7.81,652,7.84,644

 00:31:10,6,36.93,36.36,28.38,0.00,380.95,373.63,15.42,259.36,7.78,652,7.73,645

 00:31:15,6,37.05,36.52,28.36,0.00,380.95,373.63,15.41,259.36,7.78,652,7.77,645

 00:31:20,6,37.23,36.47,28.32,0.00,373.63,380.95,15.41,259.36,7.83,651,7.70,647

 00:31:25,6,36.92,36.14,28.30,0.00,380.95,380.95,15.41,259.36,7.75,652,7.78,647

 00:31:30,6,36.92,36.09,28.28,0.00,380.95,388.28,15.41,259.36,7.78,652,7.65,651

 00:31:35,6,36.28,35.58,28.24,0.00,388.28,380.95,15.41,259.36,7.78,652,7.78,651

 00:31:40,6,36.13,35.37,28.22,0.00,395.60,380.95,15.41,259.36,7.79,652,7.82,650

 00:31:45,6,36.59,35.70,28.21,0.00,395.60,388.28,15.41,259.36,7.79,652,7.82,649

 00:31:50,6,36.87,35.79,28.18,0.00,388.28,388.28,15.41,259.36,7.76,653,7.75,650

 00:31:55,6,37.07,35.60,28.15,0.00,395.60,388.28,15.41,259.36,7.76,654,7.72,652

 00:32:00,6,36.50,35.13,28.12,0.00,388.28,380.95,15.41,259.36,7.76,655,7.73,654

 00:32:05,6,36.39,35.80,28.08,0.00,410.26,380.95,15.41,259.36,7.77,655,7.83,653

 00:32:10,6,37.19,35.84,28.05,0.00,395.60,380.95,15.40,259.36,7.79,655,7.67,656

 00:32:15,6,36.52,35.91,28.03,0.00,410.26,380.95,15.41,259.36,7.79,655,7.82,655

 00:32:20,6,36.74,35.68,28.01,0.00,410.26,380.95,15.41,259.36,7.82,654,7.81,654

 00:32:25,6,36.48,35.80,27.99,0.00,402.93,388.28,15.40,259.36,7.78,654,7.71,656

 00:32:30,6,36.87,36.33,27.98,0.00,410.26,380.95,15.40,259.36,7.76,655,7.67,660

 00:32:35,6,37.15,37.18,27.97,0.00,417.58,388.28,15.41,259.36,7.75,656,7.73,662

 00:32:40,6,37.55,37.17,27.96,0.00,410.26,380.95,15.40,259.36,7.78,656,7.73,664

 00:32:45,6,37.61,37.15,27.94,0.00,417.58,388.28,15.40,259.36,7.82,655,7.74,665

 00:32:50,6,38.00,36.98,27.92,0.00,417.58,380.95,15.40,259.36,7.77,655,7.73,667

 00:32:55,6,37.98,37.16,27.92,0.00,417.58,380.95,15.40,259.36,7.80,655,7.85,665

 00:33:00,6,37.85,37.48,27.91,0.00,417.58,388.28,15.41,259.36,7.79,655,7.87,662

 00:36:05,7,37.17,37.09,28.85,0.00,410.26,380.95,15.41,259.36,7.84,653,7.86,660

 00:36:10,7,37.26,36.98,28.82,0.00,402.93,373.63,15.41,259.36,7.81,652,7.85,658

 00:36:15,7,37.06,36.80,28.79,0.00,395.60,380.95,15.41,259.36,7.82,651,7.78,658

 00:36:20,7,37.16,36.70,28.74,0.00,395.60,373.63,15.41,259.36,7.81,650,7.72,660

 00:36:25,7,36.97,36.53,28.70,0.00,402.93,366.30,15.41,259.36,7.76,651,7.81,659

 00:36:30,7,37.18,36.56,28.66,0.00,410.26,380.95,15.41,259.36,7.77,651,7.84,657

 00:36:35,7,37.12,36.82,28.62,0.00,417.58,380.95,15.41,259.36,7.81,650,7.84,655

 00:36:40,7,36.87,36.44,28.57,0.00,402.93,373.63,15.41,259.36,7.76,651,7.80,655

 00:36:45,7,36.80,36.46,28.53,0.00,395.60,380.95,15.41,259.36,7.80,650,7.72,657

 00:36:50,7,37.30,36.42,28.48,0.00,402.93,380.95,15.41,259.36,7.79,650,7.77,657

 00:36:55,7,37.14,36.35,28.44,0.00,402.93,373.63,15.41,259.36,7.77,650,7.67,660

 00:37:00,7,37.29,36.19,28.42,0.00,402.93,373.63,15.41,259.36,7.77,650,7.81,659

 00:37:05,7,37.32,36.16,28.38,0.00,410.26,373.63,15.40,259.36,7.74,651,7.73,661

 00:37:10,7,37.22,36.40,28.35,0.00,410.26,380.95,15.40,259.36,7.70,653,7.79,661

 00:37:15,7,37.37,36.28,28.33,0.00,417.58,380.95,15.40,259.36,7.81,652,7.77,661

 00:37:20,7,37.34,36.20,28.29,0.00,417.58,373.63,15.41,259.36,7.73,654,7.84,659

 00:37:25,7,37.03,36.36,28.26,0.00,402.93,380.95,15.41,259.36,7.76,655,7.74,660

 00:37:30,7,37.36,36.48,28.25,0.00,417.58,388.28,15.40,259.36,7.80,655,7.81,659

 00:37:35,7,36.92,36.16,28.21,0.00,417.58,380.95,15.41,259.36,7.77,655,7.82,658

 00:37:40,7,36.66,36.02,28.17,0.00,402.93,388.28,15.40,259.36,7.79,655,7.65,662

 00:37:45,7,37.49,36.69,28.17,0.00,417.58,380.95,15.40,259.36,7.79,655,7.78,662

 00:37:50,7,37.60,36.63,28.14,0.00,417.58,388.28,15.41,259.36,7.83,653,7.84,660

 00:37:55,7,37.70,36.55,28.08,0.00,410.26,388.28,15.40,259.36,7.80,653,7.67,663

 00:38:00,7,37.86,36.67,28.07,0.00,410.26,380.95,15.41,259.36,7.74,654,7.75,664

 00:38:05,7,38.08,36.78,28.06,0.00,417.58,380.95,15.40,259.36,7.82,653,7.73,666

 00:38:10,7,37.61,36.66,28.04,0.00,417.58,380.95,15.40,259.36,7.76,654,7.71,668

 00:38:15,7,38.34,36.99,28.03,0.00,424.91,388.28,15.40,259.36,7.80,654,7.79,668

 00:38:20,7,37.93,36.81,28.02,0.00,417.58,380.95,15.40,259.36,7.78,654,7.83,667

 00:38:25,7,38.01,37.19,28.02,0.00,424.91,373.63,15.40,259.36,7.87,651,7.76,668

 00:38:30,7,38.60,37.54,28.00,0.00,432.23,366.30,15.41,259.36,7.88,648,7.87,665

 00:38:35,7,37.98,37.46,27.99,0.00,424.91,358.97,15.41,259.36,7.87,645,7.85,663

 00:38:40,7,38.36,37.39,27.98,0.00,417.58,358.97,15.41,259.36,7.81,644,7.82,662

 00:38:45,7,38.41,37.70,27.98,0.00,417.58,358.97,15.41,259.36,7.82,643,7.85,660

 00:38:50,7,38.49,37.69,27.97,0.00,417.58,351.65,15.41,259.36,7.75,644,7.81,659

 00:38:55,7,38.63,38.22,27.97,0.00,410.26,358.97,15.41,259.36,7.81,643,7.69,662

 00:39:00,7,38.33,37.96,27.96,0.00,424.91,358.97,15.41,259.36,7.81,642,7.81,661

 00:42:00,8,37.76,37.32,28.94,0.00,410.26,351.65,15.41,259.36,7.83,641,7.90,658

 00:42:05,8,37.65,37.32,28.95,0.00,410.26,351.65,15.41,259.36,7.78,641,7.85,656

 00:42:10,8,37.52,37.23,28.92,0.00,395.60,351.65,15.41,259.36,7.81,640,7.80,655

