Time, PumpCycle, T_Pump5 [C], T_Pump6 [C], T_PCB [C], T_Case [C], I_Pump5 [A], I_Pump6 [A], V_Bat, Flow [SLM], BEMF_5, Pump5_PWM, BEMF_6, Pump6_PWM

00:00:10,1,37.56,38.13,29.45,0.00,278.39,300.37,15.33,25.10,6.69,589,6.79,585

 00:00:15,1,37.96,38.35,29.41,0.00,315.02,322.34,15.32,79.12,6.81,618,6.93,611

 00:00:20,1,37.81,38.44,29.36,0.00,366.30,366.30,15.30,10.91,7.12,638,7.03,633

 00:00:25,1,37.68,38.27,29.31,0.00,395.60,388.28,15.30,10.86,7.28,653,7.33,646

 00:00:30,1,37.48,38.23,29.26,0.00,410.26,410.26,15.30,11.29,7.47,662,7.56,653

 00:00:35,1,37.40,38.36,29.21,0.00,402.93,417.58,15.29,11.58,7.44,672,7.43,664

 00:00:40,1,37.56,38.18,29.17,0.00,432.23,432.23,15.29,11.63,7.60,678,7.71,666

 00:00:45,1,37.24,38.26,29.13,0.00,439.56,439.56,15.28,11.79,7.56,685,7.72,668

 00:00:50,1,36.89,38.12,29.11,0.00,424.91,454.21,15.28,11.92,7.67,688,7.52,676

 00:00:55,1,37.27,38.20,29.08,0.00,439.56,476.19,15.28,11.99,7.80,688,7.65,680

 00:01:00,1,37.36,38.29,29.05,0.00,454.21,461.54,15.27,11.89,7.73,690,7.83,679

 00:01:05,1,37.03,38.18,29.03,0.00,461.54,476.19,15.28,11.90,7.84,688,7.80,678

 00:01:10,1,37.28,38.21,29.00,0.00,446.89,461.54,15.27,12.11,7.60,693,7.73,680

 00:01:15,1,37.22,38.17,28.97,0.00,439.56,461.54,15.27,12.11,7.68,696,7.70,682

 00:01:20,1,37.15,38.18,28.95,0.00,461.54,468.86,15.27,11.90,7.72,698,7.89,679

 00:01:25,1,37.17,38.16,28.91,0.00,454.21,468.86,15.27,12.11,7.76,699,7.77,679

 00:01:30,1,37.16,38.29,28.88,0.00,446.89,468.86,15.28,11.96,7.76,700,7.80,679

 00:01:35,1,37.33,38.15,28.83,0.00,439.56,483.52,15.27,12.17,7.82,699,7.72,681

 00:01:40,1,37.44,38.30,28.84,0.00,454.21,476.19,15.27,12.01,7.80,698,7.81,680

 00:01:45,1,37.51,38.38,28.83,0.00,461.54,468.86,15.27,12.30,7.74,699,7.82,679

 00:01:50,1,37.52,38.34,28.81,0.00,446.89,490.84,15.27,12.17,7.89,696,7.71,681

 00:01:55,1,37.76,38.42,28.80,0.00,468.86,468.86,15.27,11.91,7.70,699,7.82,680

 00:02:00,1,37.76,38.55,28.79,0.00,439.56,483.52,15.27,12.25,7.91,695,7.67,683

 00:02:05,1,38.07,38.53,28.79,0.00,461.54,476.19,15.27,12.01,7.89,692,7.76,684

 00:02:10,1,38.40,38.58,28.78,0.00,461.54,476.19,15.27,12.05,7.84,690,7.85,682

 00:02:15,1,38.46,38.74,28.78,0.00,446.89,461.54,15.27,12.01,7.76,691,7.80,682

 00:02:20,1,38.47,38.86,28.78,0.00,454.21,468.86,15.27,11.72,7.73,693,7.84,680

 00:02:25,1,38.20,38.83,28.76,0.00,461.54,476.19,15.26,12.01,7.87,690,7.73,682

 00:02:30,1,38.57,38.83,28.75,0.00,454.21,468.86,15.28,11.84,7.74,691,7.88,679

 00:02:35,1,38.43,38.75,28.71,0.00,454.21,468.86,15.27,12.12,7.81,690,7.80,678

 00:02:40,1,38.52,38.88,28.70,0.00,454.21,468.86,15.27,11.96,7.80,690,7.72,680

 00:02:45,1,38.62,38.88,28.70,0.00,461.54,476.19,15.28,11.90,7.85,688,7.84,678

 00:02:50,1,38.45,38.90,28.67,0.00,439.56,476.19,15.28,12.08,7.80,688,7.68,681

 00:02:55,1,38.76,39.12,28.68,0.00,454.21,468.86,15.27,11.90,7.70,690,7.83,679

 00:03:00,1,38.45,39.03,28.63,0.00,461.54,468.86,15.27,12.22,7.78,690,7.78,679

 00:06:05,2,37.90,38.52,29.47,0.00,439.56,468.86,15.27,12.13,7.84,688,7.72,681

 00:06:10,2,38.05,38.34,29.42,0.00,439.56,468.86,15.27,11.94,7.83,687,7.74,682

 00:06:15,2,37.99,38.02,29.37,0.00,461.54,454.21,15.28,12.01,7.71,689,7.89,679

 00:06:20,2,37.61,38.09,29.32,0.00,439.56,461.54,15.27,12.18,7.75,690,7.70,682

 00:06:25,2,37.79,38.10,29.28,0.00,446.89,468.86,15.28,12.13,7.84,688,7.82,681

 00:06:30,2,37.79,38.15,29.23,0.00,446.89,446.89,15.27,11.91,7.72,690,7.71,683

 00:06:35,2,37.70,38.18,29.19,0.00,439.56,468.86,15.27,11.73,7.84,688,7.74,684

 00:06:40,2,37.51,37.88,29.15,0.00,446.89,454.21,15.27,11.80,7.68,691,7.69,687

 00:06:45,2,37.71,37.89,29.11,0.00,461.54,468.86,15.26,11.84,7.84,689,7.84,685

 00:06:50,2,37.66,37.84,29.07,0.00,454.21,454.21,15.27,12.07,7.66,693,7.85,683

 00:06:55,2,37.50,38.20,29.04,0.00,446.89,468.86,15.28,12.12,7.75,694,7.91,679

 00:07:00,2,37.25,38.08,29.02,0.00,454.21,483.52,15.27,12.22,7.85,692,7.80,678

 00:07:05,2,37.42,38.21,29.00,0.00,432.23,454.21,15.28,12.24,7.71,694,7.71,680

 00:07:10,2,37.46,38.21,28.97,0.00,439.56,461.54,15.27,11.96,7.70,696,7.69,683

 00:07:15,2,37.59,38.18,28.96,0.00,454.21,476.19,15.27,12.17,7.78,696,7.77,683

 00:07:20,2,37.60,38.38,28.93,0.00,461.54,476.19,15.26,12.26,7.87,693,7.86,681

 00:07:25,2,37.64,38.34,28.90,0.00,439.56,476.19,15.27,12.01,7.81,692,7.69,684

 00:07:30,2,37.92,38.57,28.87,0.00,461.54,454.21,15.27,11.88,7.70,694,7.88,681

 00:07:35,2,37.76,38.59,28.87,0.00,439.56,476.19,15.28,12.00,7.86,692,7.81,680

 00:07:40,2,37.96,38.40,28.84,0.00,454.21,454.21,15.29,11.98,7.76,693,7.87,677

 00:07:45,2,38.09,38.60,28.83,0.00,446.89,476.19,15.27,12.17,7.85,691,7.69,680

 00:07:50,2,38.20,38.63,28.83,0.00,439.56,468.86,15.28,11.96,7.85,689,7.73,682

 00:07:55,2,38.35,38.67,28.83,0.00,446.89,454.21,15.28,12.03,7.74,690,7.69,685

 00:08:00,2,38.43,38.78,28.83,0.00,461.54,461.54,15.27,12.21,7.80,689,7.86,683

 00:08:05,2,38.56,38.83,28.82,0.00,446.89,468.86,15.27,12.09,7.82,688,7.73,685

 00:08:10,2,38.38,38.53,28.81,0.00,454.21,446.89,15.27,12.04,7.69,691,7.71,687

 00:08:15,2,38.45,38.77,28.81,0.00,454.21,468.86,15.28,11.95,7.81,690,7.77,687

 00:08:20,2,38.67,38.64,28.80,0.00,468.86,461.54,15.27,12.11,7.66,694,7.88,684

 00:08:25,2,38.51,39.07,28.80,0.00,446.89,461.54,15.27,12.04,7.79,694,7.74,685

 00:08:30,2,38.79,39.07,28.79,0.00,461.54,468.86,15.27,12.05,7.79,694,7.88,682

 00:08:35,2,38.77,39.17,28.79,0.00,439.56,461.54,15.27,12.20,7.75,695,7.70,685

 00:08:40,2,38.88,39.20,28.78,0.00,446.89,454.21,15.27,11.73,7.70,697,7.72,687

 00:08:45,2,38.86,39.20,28.75,0.00,461.54,461.54,15.26,12.17,7.78,697,7.90,684

 00:08:50,2,38.74,39.33,28.72,0.00,446.89,468.86,15.27,12.08,7.93,693,7.78,684

 00:08:55,2,39.10,39.34,28.72,0.00,454.21,454.21,15.27,12.09,7.72,695,7.85,682

 00:09:00,2,38.94,39.40,28.69,0.00,454.21,454.21,15.27,12.25,7.84,693,7.85,680

 00:12:05,3,37.82,38.42,29.43,0.00,454.21,461.54,15.28,12.01,7.92,689,7.82,679

 00:12:10,3,37.97,38.42,29.40,0.00,454.21,446.89,15.27,11.90,7.69,692,7.81,678

 00:12:15,3,37.58,38.27,29.32,0.00,454.21,454.21,15.28,12.17,7.90,689,7.77,678

 00:12:20,3,37.63,38.14,29.25,0.00,446.89,454.21,15.27,12.16,7.87,686,7.69,681

 00:12:25,3,37.75,38.17,29.19,0.00,439.56,454.21,15.29,11.92,7.87,683,7.74,682

 00:12:30,3,37.04,37.53,29.14,0.00,454.21,446.89,15.27,12.12,7.80,682,7.71,684

 00:12:35,3,36.84,37.94,29.09,0.00,461.54,439.56,15.27,12.02,7.70,685,7.84,682

 00:12:40,3,37.47,37.81,29.06,0.00,439.56,439.56,15.28,11.98,7.68,688,7.71,684

 00:12:45,3,37.62,38.02,29.02,0.00,454.21,454.21,15.27,12.14,7.80,688,7.84,682

 00:12:50,3,37.77,38.20,28.97,0.00,461.54,461.54,15.28,12.24,7.87,685,7.82,681

 00:12:55,3,37.62,38.11,28.95,0.00,439.56,446.89,15.28,12.17,7.74,686,7.75,682

 00:13:00,3,37.51,38.06,28.93,0.00,446.89,439.56,15.28,11.97,7.70,689,7.77,682

 00:13:05,3,37.79,38.29,28.91,0.00,439.56,461.54,15.28,12.06,7.87,686,7.68,685

 00:13:10,3,37.34,37.84,28.88,0.00,446.89,446.89,15.27,11.91,7.75,687,7.75,686

 00:13:15,3,37.45,37.93,28.85,0.00,461.54,439.56,15.28,11.82,7.69,690,7.81,685

 00:13:20,3,38.15,38.42,28.84,0.00,446.89,446.89,15.27,12.08,7.73,692,7.72,687

 00:13:25,3,37.95,38.35,28.82,0.00,446.89,461.54,15.29,12.17,7.90,689,7.79,687

 00:13:30,3,37.93,37.99,28.79,0.00,446.89,446.89,15.27,12.03,7.70,692,7.78,687

 00:13:35,3,38.13,38.39,28.78,0.00,446.89,461.54,15.27,12.05,7.83,691,7.77,687

 00:13:40,3,38.14,38.29,28.77,0.00,446.89,461.54,15.28,12.02,7.85,689,7.74,688

 00:13:45,3,37.51,37.99,28.76,0.00,446.89,461.54,15.27,11.95,7.84,687,7.76,689

 00:13:50,3,37.50,38.55,28.74,0.00,461.54,461.54,15.26,11.99,7.73,689,7.74,690

 00:13:55,3,37.40,38.40,28.72,0.00,454.21,461.54,15.28,11.80,7.73,691,7.81,689

 00:14:00,3,37.96,38.39,28.71,0.00,454.21,468.86,15.27,12.20,7.86,689,7.83,688

 00:14:05,3,37.73,38.18,28.69,0.00,446.89,461.54,15.27,12.03,7.79,689,7.76,689

 00:14:10,3,37.71,38.40,28.69,0.00,461.54,446.89,15.27,11.81,7.70,692,7.91,685

 00:14:15,3,38.49,38.94,28.68,0.00,461.54,461.54,15.28,12.15,7.78,692,7.85,683

 00:14:20,3,38.34,39.07,28.68,0.00,461.54,476.19,15.27,12.20,7.82,691,7.86,681

 00:14:25,3,38.50,39.16,28.68,0.00,454.21,454.21,15.27,12.07,7.72,693,7.75,682

 00:14:30,3,38.46,39.14,28.68,0.00,454.21,468.86,15.26,11.99,7.80,692,7.70,684

 00:14:35,3,38.73,39.23,28.67,0.00,446.89,461.54,15.27,11.85,7.79,692,7.74,685

 00:14:40,3,38.90,39.13,28.67,0.00,461.54,461.54,15.26,11.76,7.80,691,7.83,684

 00:14:45,3,38.85,39.41,28.65,0.00,454.21,454.21,15.27,12.14,7.75,692,7.81,683

 00:14:50,3,38.69,39.27,28.65,0.00,446.89,461.54,15.27,11.99,7.78,692,7.73,685

 00:14:55,3,39.01,39.33,28.65,0.00,461.54,461.54,15.27,12.08,7.82,691,7.88,682

 00:15:00,3,38.91,39.39,28.64,0.00,446.89,468.86,15.27,12.05,7.78,691,7.73,684

 00:18:05,4,38.20,38.61,29.40,0.00,461.54,461.54,15.27,11.82,7.77,691,7.88,681

 00:18:10,4,37.93,38.40,29.35,0.00,454.21,454.21,15.27,12.05,7.78,691,7.88,678

 00:18:15,4,37.58,38.35,29.28,0.00,446.89,461.54,15.27,12.04,7.74,692,7.81,677

 00:18:20,4,37.42,38.29,29.23,0.00,461.54,476.19,15.28,12.12,7.89,689,7.83,676

 00:18:25,4,37.65,38.21,29.16,0.00,432.23,468.86,15.28,12.11,7.87,686,7.67,679

 00:18:30,4,37.66,38.33,29.12,0.00,446.89,446.89,15.27,11.95,7.76,687,7.86,677

 00:18:35,4,37.49,38.19,29.07,0.00,454.21,468.86,15.28,12.03,7.83,686,7.86,675

 00:18:40,4,37.59,38.29,29.04,0.00,439.56,454.21,15.28,12.02,7.72,688,7.79,675

 00:18:45,4,37.47,38.23,29.00,0.00,446.89,468.86,15.27,12.05,7.84,686,7.83,674

 00:18:50,4,37.51,38.24,28.97,0.00,439.56,461.54,15.27,12.03,7.81,685,7.73,676

 00:18:55,4,37.81,38.30,28.95,0.00,439.56,454.21,15.27,11.86,7.67,688,7.65,680

 00:19:00,4,37.91,38.50,28.92,0.00,439.56,454.21,15.27,11.82,7.67,691,7.79,680

 00:19:05,4,37.71,38.34,28.90,0.00,454.21,454.21,15.27,11.93,7.80,691,7.82,679

 00:19:10,4,37.75,38.39,28.86,0.00,439.56,446.89,15.26,12.01,7.72,693,7.67,683

 00:19:15,4,37.92,38.58,28.85,0.00,446.89,476.19,15.28,11.94,7.87,691,7.75,684

 00:19:20,4,38.13,38.54,28.84,0.00,461.54,461.54,15.27,12.03,7.72,693,7.91,680

 00:19:25,4,37.89,38.51,28.84,0.00,446.89,461.54,15.27,12.32,7.66,697,7.68,683

 00:19:30,4,37.83,38.61,28.82,0.00,454.21,468.86,15.28,12.08,7.80,696,7.80,682

 00:19:35,4,37.91,38.54,28.80,0.00,446.89,461.54,15.27,11.92,7.70,699,7.70,684

 00:19:40,4,37.78,38.76,28.77,0.00,454.21,468.86,15.27,11.95,7.77,699,7.77,685

 00:19:45,4,37.91,38.67,28.76,0.00,446.89,476.19,15.28,12.11,7.79,699,7.76,686

 00:19:50,4,38.05,38.67,28.75,0.00,454.21,483.52,15.27,12.03,7.85,697,7.77,686

 00:19:55,4,38.32,38.80,28.75,0.00,446.89,476.19,15.27,12.03,7.84,695,7.73,688

 00:20:00,4,38.40,38.90,28.74,0.00,454.21,476.19,15.28,11.87,7.90,692,7.85,686

 00:20:05,4,38.66,38.88,28.73,0.00,446.89,476.19,15.28,12.16,7.86,690,7.83,685

 00:20:10,4,38.79,38.82,28.73,0.00,461.54,468.86,15.28,11.97,7.83,688,7.91,681

 00:20:15,4,38.78,39.09,28.71,0.00,439.56,454.21,15.28,12.10,7.64,692,7.79,681

 00:20:20,4,38.50,39.12,28.71,0.00,454.21,468.86,15.27,11.99,7.74,693,7.81,680

 00:20:25,4,38.39,39.10,28.71,0.00,439.56,483.52,15.28,11.93,7.84,691,7.78,680

 00:20:30,4,38.57,39.11,28.70,0.00,439.56,461.54,15.27,11.92,7.67,694,7.70,683

 00:20:35,4,38.62,39.36,28.70,0.00,439.56,476.19,15.28,12.00,7.87,691,7.76,684

 00:20:40,4,38.93,39.25,28.69,0.00,446.89,476.19,15.28,12.09,7.79,691,7.73,685

 00:20:45,4,38.85,39.28,28.69,0.00,454.21,468.86,15.27,12.06,7.69,694,7.87,682

 00:20:50,4,38.71,39.27,28.69,0.00,454.21,468.86,15.27,12.09,7.72,696,7.81,681

 00:20:55,4,38.76,39.36,28.67,0.00,454.21,476.19,15.27,12.10,7.84,694,7.86,679

 00:21:00,4,38.61,39.41,28.67,0.00,432.23,498.17,15.27,11.95,7.69,697,7.66,683

 00:24:05,5,37.92,38.59,29.41,0.00,454.21,468.86,15.27,11.83,7.89,694,7.75,684

 00:24:10,5,38.04,38.42,29.37,0.00,454.21,461.54,15.27,12.35,7.97,688,7.81,683

 00:24:15,5,37.84,38.13,29.31,0.00,461.54,454.21,15.27,12.46,7.86,686,7.85,681

 00:24:20,5,37.84,38.23,29.24,0.00,454.21,432.23,15.28,12.18,7.94,681,7.87,678

 00:24:25,5,37.69,37.82,29.18,0.00,446.89,432.23,15.28,12.12,7.93,677,7.84,676

 00:24:30,5,37.28,37.70,29.10,0.00,446.89,424.91,15.29,12.12,7.86,675,7.80,676

 00:24:35,5,36.89,37.64,29.04,0.00,446.89,402.93,15.29,12.09,7.77,675,7.84,674

 00:24:40,5,37.11,37.40,28.96,0.00,439.56,395.60,15.30,12.04,7.77,675,7.84,672

 00:24:45,5,37.33,37.77,28.93,0.00,432.23,402.93,15.29,12.22,7.88,672,7.73,674

 00:24:50,5,36.83,37.89,28.91,0.00,432.23,402.93,15.30,11.85,7.78,672,7.69,677

 00:24:55,5,37.17,38.34,28.88,0.00,432.23,395.60,15.28,12.04,7.75,673,7.64,681

 00:25:00,5,37.33,38.45,28.87,0.00,446.89,410.26,15.29,12.03,7.89,670,7.81,680

 00:25:05,5,37.43,38.35,28.85,0.00,446.89,402.93,15.29,12.19,7.91,666,7.73,681

 00:25:10,5,37.47,38.19,28.84,0.00,446.89,395.60,15.29,12.03,7.66,670,7.69,684

 00:25:15,5,37.65,38.42,28.82,0.00,461.54,395.60,15.29,11.69,7.78,670,7.84,682

 00:25:20,5,37.64,38.62,28.81,0.00,432.23,395.60,15.29,12.23,7.78,670,7.79,682

 00:25:25,5,37.69,38.53,28.80,0.00,446.89,395.60,15.28,12.03,7.78,670,7.74,683

 00:25:30,5,37.74,38.58,28.79,0.00,439.56,402.93,15.28,12.08,7.85,668,7.75,684

 00:25:35,5,37.80,38.46,28.76,0.00,461.54,395.60,15.29,12.23,7.83,666,7.89,681

 00:25:40,5,37.85,38.51,28.75,0.00,461.54,402.93,15.29,12.22,7.87,663,7.86,679

 00:25:45,5,37.70,38.51,28.75,0.00,439.56,446.89,15.28,12.07,7.33,677,7.66,683

 00:25:50,5,37.80,38.92,28.73,0.00,439.56,395.60,15.29,11.72,7.81,676,7.71,685

 00:25:55,5,37.94,38.89,28.72,0.00,439.56,395.60,15.29,12.01,7.90,672,7.74,686

 00:26:00,5,37.99,38.74,28.72,0.00,446.89,388.28,15.29,12.24,7.90,668,7.74,687

 00:26:05,5,38.04,38.86,28.71,0.00,461.54,380.95,15.29,12.03,7.82,667,7.87,684

 00:26:10,5,37.91,38.80,28.70,0.00,439.56,388.28,15.29,12.16,7.89,664,7.68,687

 00:26:15,5,37.95,38.81,28.68,0.00,446.89,380.95,15.30,12.01,7.77,664,7.78,687

 00:26:20,5,38.04,38.96,28.67,0.00,446.89,388.28,15.29,12.02,7.75,665,7.80,687

 00:26:25,5,37.92,38.89,28.67,0.00,446.89,388.28,15.29,12.03,7.71,667,7.76,688

 00:26:30,5,37.80,38.94,28.66,0.00,461.54,395.60,15.29,11.96,7.90,663,7.89,685

 00:26:35,5,37.90,39.22,28.65,0.00,446.89,395.60,15.28,12.06,7.79,663,7.79,685

 00:26:40,5,37.94,39.13,28.64,0.00,446.89,388.28,15.29,12.05,7.86,661,7.73,686

 00:26:45,5,37.96,39.11,28.62,0.00,446.89,395.60,15.29,11.98,7.75,662,7.79,686

 00:26:50,5,37.86,39.15,28.62,0.00,461.54,388.28,15.29,12.07,7.67,665,7.88,683

 00:26:55,5,37.88,39.41,28.60,0.00,454.21,388.28,15.29,12.22,7.70,667,7.90,679

 00:27:00,5,38.14,39.46,28.58,0.00,432.23,402.93,15.29,12.08,7.85,665,7.69,682

 00:30:05,6,37.02,38.59,29.44,0.00,454.21,395.60,15.29,11.88,7.75,666,7.82,681

 00:30:10,6,36.88,38.35,29.40,0.00,446.89,395.60,15.29,12.40,7.83,665,7.78,681

 00:30:15,6,36.86,38.23,29.34,0.00,446.89,395.60,15.29,12.17,7.77,665,7.78,681

 00:30:20,6,36.62,38.29,29.29,0.00,446.89,402.93,15.29,12.03,7.76,666,7.74,682

 00:30:25,6,36.66,38.25,29.23,0.00,454.21,402.93,15.29,12.14,7.77,666,7.88,679

 00:30:30,6,36.75,38.23,29.17,0.00,439.56,395.60,15.29,12.01,7.69,669,7.69,682

 00:30:35,6,36.51,38.28,29.13,0.00,439.56,417.58,15.29,12.09,7.84,667,7.74,683

 00:30:40,6,36.54,38.20,29.09,0.00,461.54,410.26,15.29,11.89,7.84,665,7.89,680

 00:30:45,6,36.56,38.20,29.06,0.00,454.21,410.26,15.28,12.14,7.72,667,7.85,678

 00:30:50,6,36.62,38.30,29.01,0.00,454.21,402.93,15.30,11.94,7.65,671,7.86,676

 00:30:55,6,36.40,38.35,28.95,0.00,439.56,410.26,15.27,12.03,7.73,673,7.66,680

 00:31:00,6,36.65,38.36,28.95,0.00,439.56,417.58,15.29,11.83,7.70,675,7.70,682

 00:31:05,6,36.50,38.52,28.92,0.00,446.89,417.58,15.28,11.90,7.72,677,7.74,683

 00:31:10,6,36.51,38.71,28.88,0.00,454.21,417.58,15.28,11.95,7.73,679,7.85,681

 00:31:15,6,36.11,38.21,28.84,0.00,446.89,432.23,15.29,12.14,7.89,676,7.83,680

 00:31:20,6,36.47,38.55,28.84,0.00,446.89,432.23,15.28,11.99,7.88,673,7.68,683

 00:31:25,6,36.88,38.65,28.83,0.00,439.56,417.58,15.28,11.87,7.74,674,7.76,684

 00:31:30,6,36.91,38.75,28.81,0.00,446.89,417.58,15.29,11.78,7.69,677,7.69,687

 00:31:35,6,37.07,38.82,28.79,0.00,454.21,432.23,15.28,12.02,7.81,676,7.81,686

 00:31:40,6,36.93,38.94,28.77,0.00,454.21,439.56,15.29,12.10,7.79,676,7.85,684

 00:31:45,6,37.10,38.87,28.74,0.00,461.54,439.56,15.27,11.96,7.82,675,7.87,681

 00:31:50,6,37.21,39.05,28.72,0.00,454.21,432.23,15.27,11.98,7.68,678,7.68,684

 00:31:55,6,37.01,39.08,28.71,0.00,461.54,424.91,15.28,12.06,7.69,681,7.84,682

 00:32:00,6,36.59,38.57,28.69,0.00,446.89,439.56,15.29,12.04,7.86,679,7.73,684

 00:32:05,6,37.32,39.18,28.69,0.00,461.54,439.56,15.27,11.85,7.81,678,7.87,681

 00:32:10,6,37.06,39.15,28.69,0.00,446.89,446.89,15.28,12.11,7.80,678,7.74,682

 00:32:15,6,37.14,39.15,28.66,0.00,454.21,424.91,15.27,11.86,7.59,684,7.76,683

 00:32:20,6,37.23,38.70,28.66,0.00,461.54,439.56,15.28,12.04,7.67,687,7.88,680

 00:32:25,6,37.81,39.27,28.67,0.00,454.21,439.56,15.27,12.10,7.76,688,7.74,681

 00:32:30,6,37.98,39.35,28.67,0.00,439.56,454.21,15.28,11.98,7.88,685,7.69,684

 00:32:35,6,37.47,38.72,28.65,0.00,461.54,446.89,15.27,12.16,7.83,684,7.85,682

 00:32:40,6,37.67,38.89,28.66,0.00,439.56,432.23,15.28,12.01,7.71,686,7.71,684

 00:32:45,6,37.79,38.78,28.65,0.00,446.89,454.21,15.27,11.99,7.90,682,7.70,687

 00:32:50,6,37.63,39.69,28.64,0.00,461.54,446.89,15.28,12.07,7.86,680,7.81,686

 00:32:55,6,37.94,39.81,28.65,0.00,446.89,439.56,15.27,12.11,7.64,684,7.74,687

 00:33:00,6,37.44,39.64,28.64,0.00,461.54,439.56,15.27,11.96,7.63,689,7.81,686

 00:36:05,7,37.08,38.35,29.47,0.00,454.21,468.86,15.27,12.16,7.93,685,7.79,686

 00:36:10,7,36.43,38.34,29.42,0.00,468.86,446.89,15.26,12.19,7.86,683,7.81,685

 00:36:15,7,36.18,38.13,29.37,0.00,446.89,439.56,15.28,12.08,7.73,685,7.76,686

 00:36:20,7,35.92,37.91,29.31,0.00,454.21,446.89,15.28,12.18,7.79,685,7.79,686

 00:36:25,7,36.09,37.85,29.26,0.00,454.21,454.21,15.27,12.07,7.88,682,7.76,687

 00:36:30,7,36.46,38.33,29.21,0.00,461.54,439.56,15.27,12.16,7.74,683,7.89,684

 00:36:35,7,35.92,37.88,29.16,0.00,454.21,454.21,15.28,12.29,7.86,681,7.79,684

 00:36:40,7,36.14,38.23,29.12,0.00,461.54,446.89,15.28,11.92,7.87,678,7.90,680

 00:36:45,7,36.09,38.09,29.06,0.00,454.21,432.23,15.27,12.08,7.66,682,7.86,678

 00:36:50,7,36.79,38.08,29.03,0.00,454.21,439.56,15.28,11.88,7.67,686,7.85,676

 00:36:55,7,36.64,38.30,29.00,0.00,446.89,446.89,15.27,12.08,7.70,688,7.78,676

 00:37:00,7,36.77,38.37,28.95,0.00,446.89,446.89,15.28,12.08,7.68,691,7.79,676

 00:37:05,7,36.63,38.37,28.92,0.00,446.89,454.21,15.27,12.21,7.78,691,7.74,677

 00:37:10,7,36.52,38.32,28.89,0.00,454.21,468.86,15.28,12.25,7.89,688,7.86,675

 00:37:15,7,36.66,38.57,28.87,0.00,439.56,446.89,15.28,11.93,7.67,691,7.68,678

 00:37:20,7,36.71,38.56,28.86,0.00,446.89,454.21,15.28,12.03,7.68,694,7.85,676

 00:37:25,7,36.62,38.51,28.84,0.00,446.89,454.21,15.27,12.15,7.72,696,7.77,676

 00:37:30,7,36.77,38.54,28.82,0.00,439.56,476.19,15.28,12.31,7.87,694,7.80,675

 00:37:35,7,36.76,38.75,28.81,0.00,432.23,461.54,15.28,12.08,7.74,695,7.75,676

 00:37:40,7,36.96,38.55,28.79,0.00,446.89,461.54,15.27,12.10,7.80,695,7.81,675

 00:37:45,7,37.00,38.75,28.79,0.00,439.56,476.19,15.27,12.15,7.93,691,7.77,675

 00:37:50,7,37.09,38.78,28.79,0.00,439.56,454.21,15.27,12.10,7.67,694,7.71,677

 00:37:55,7,37.05,38.79,28.78,0.00,439.56,454.21,15.27,12.05,7.74,695,7.77,678

 00:38:00,7,37.17,39.02,28.76,0.00,439.56,468.86,15.27,11.93,7.90,691,7.80,678

 00:38:05,7,37.22,38.96,28.75,0.00,439.56,461.54,15.27,12.00,7.76,692,7.80,677

 00:38:10,7,37.22,39.00,28.74,0.00,439.56,454.21,15.28,12.03,7.73,694,7.73,679

 00:38:15,7,37.38,38.98,28.73,0.00,439.56,461.54,15.27,12.11,7.77,694,7.72,681

 00:38:20,7,37.23,38.98,28.70,0.00,454.21,476.19,15.27,11.98,7.86,692,7.85,679

 00:38:25,7,37.51,39.10,28.71,0.00,432.23,461.54,15.27,12.15,7.69,695,7.75,680

 00:38:30,7,37.52,39.13,28.70,0.00,446.89,461.54,15.26,12.00,7.69,698,7.67,683

 00:38:35,7,37.67,39.21,28.69,0.00,446.89,483.52,15.27,11.82,7.90,694,7.76,684

 00:38:40,7,37.88,39.28,28.68,0.00,446.89,454.21,15.27,12.07,7.69,697,7.86,682

 00:38:45,7,37.82,39.22,28.68,0.00,454.21,476.19,15.26,11.83,7.88,694,7.77,682

 00:38:50,7,37.92,39.30,28.67,0.00,446.89,461.54,15.27,12.02,7.90,691,7.71,684

 00:38:55,7,38.28,39.51,28.63,0.00,454.21,446.89,15.27,11.99,7.71,693,7.88,681

 00:39:00,7,38.04,39.40,28.61,0.00,461.54,468.86,15.27,12.19,7.77,693,7.81,680

 00:42:05,8,37.35,38.45,29.43,0.00,454.21,461.54,15.27,12.14,7.91,689,7.83,679

 00:42:10,8,37.17,38.44,29.37,0.00,439.56,446.89,15.28,11.99,7.77,690,7.74,680

 00:42:15,8,37.12,38.25,29.31,0.00,439.56,461.54,15.29,11.93,7.89,687,7.73,682

 00:42:20,8,37.06,38.06,29.24,0.00,461.54,454.21,15.28,12.08,7.80,687,7.89,679

 00:42:25,8,36.96,38.17,29.20,0.00,432.23,454.21,15.27,12.14,7.80,687,7.72,681

 00:42:30,8,36.94,37.95,29.15,0.00,446.89,454.21,15.26,12.12,7.81,686,7.80,680

